56.841;0
28.93;0
60.458;0
37.174;0
33.822;0
25.411;0
26.036;0
27.257;0
31.725;0
100.561;0
65.553;0
36.877;0
32.257;0
27.31;0
66.931;0
26.946;0
57.104;0
40.281;0
34.679;0
27.844;0
21.328;0
59.676;0
34.302;0
110.607;0
67.748;0
29.457;0
31.527;0
35.191;0
71.836;0
50.77;0
57.196;0
39.708;0
41.885;0
32.411;0
31.994;0
60.278;0
38.214;0
149.214;0
83.391;0
36.306;0
37.079;0
33.683;0
65.649;0
48.574;0
29.571;0
39.22;0
34.996;0
25.089;0
21.33;0
61.128;0
23.056;0
40.737;0
66.668;0
31.911;0
28.971;0
30.825;0
74.202;0
47.254;0
36.946;0
57.346;0
36.966;0
35.485;0
21.024;0
57.033;0
23.611;0
41.646;0
99.707;0
36.844;0
28.715;0
37.078;0
71.158;0
53.54;0
27.746;0
54.034;0
34.085;0
30.915;0
27.095;0
54.355;0
26.955;0
36.718;0
97.926;0
74.041;0
31.628;0
38.805;0
77.652;0
49.673;0
32.229;0
55.625;0
35.837;0
42.838;0
26.239;0
59.243;0
24.895;0
49.34;0
228.532;0
135.686;0
57.191;0
36.605;0
104.314;0
59.323;0
26.485;0
58.584;0
33.244;0
42.094;0
33.689;0
60.693;0
24.39;0
36.789;0
95.391;0
67.616;0
38.836;0
31.172;0
